hour,n,lam,io,sigma,sig_between,sig_within,frac_between,bimodal,gmm_sep,skew,frac90,p95,trace,vm
17,336,0.01612103174603174,16.455109126984127,0.07930132666306998,0.04415468696427017,0.06587157224182706,0.31002214347027046,True,0.08853819039159072,1.2265728497172512,0.0,7.0,fastStorage,50.csv
18,336,0.008347505668934234,17.639314058956913,0.09608767931252267,0.05263934226494206,0.08038620380127727,0.3001134774506843,True,0.1094013051131475,4.096751060154113,0.0,7.0,fastStorage,50.csv
19,338,0.005325443786982245,16.658100873485488,0.3301994188877317,0.32596603058057516,0.05270486828879533,0.9745229666567402,False,4.200109265298643,-12.171674944895472,0.0,7.0,fastStorage,50.csv
20,336,0.010565476190476186,16.6018404710369,0.13613170273899325,0.12432804256672739,0.05544707676824487,0.8341029147266751,False,0.03831749271658502,-11.036584208167906,0.0,7.0,fastStorage,50.csv
21,336,0.005952380952380948,17.641369047619047,0.0621254422691432,0.04341627280864577,0.044436447118799745,0.48838924095881825,True,0.08836291770330806,0.7989674887129374,0.0,7.0,fastStorage,50.csv
22,346,0.3354803192953482,17.259372419488027,0.5184956928176851,0.4844679852082497,0.184739153345333,0.8730514947036951,False,2.3246017654937567,-6.128642784311104,0.0,7.0,fastStorage,50.csv
23,336,0.011125283446712013,25.355201247165528,0.33136545013882135,0.3248638918690141,0.06531855253617683,0.9611439494913778,False,4.197911697854249,-12.072017605527423,0.0,6.933333333333334,fastStorage,50.csv
0,360,0.8627777777777779,7.137592592592592,0.11769681799837806,0.0739481343617103,0.09156535584688003,0.3947526008857701,False,0.1187893443057706,0.4947353301559157,0.0,5.503333333333334,fastStorage,987.csv
1,360,1.411851851851852,6.886296296296296,0.10386921594921765,0.051356791302218506,0.09028451699513926,0.2444680209988329,False,0.07359409692130892,0.33536448503536304,0.0,5.333333333333334,fastStorage,987.csv
2,360,0.8788888888888888,6.909259259259258,0.11632510305675023,0.07062629651446449,0.09243081651600019,0.36862600950303065,False,0.17014734692594846,0.09604471875735754,0.0,5.635000000000001,fastStorage,987.csv
3,360,0.8181481481481482,6.646851851851852,0.1111791609595796,0.08029090740818673,0.07690368014110958,0.521537988721554,False,0.1734025847722569,0.035494519936639636,0.0,5.4,fastStorage,987.csv
4,360,4.493518518518518,101.30203703703705,0.3852544709200606,0.1130996385883687,0.36827907775907687,0.08618408186286994,True,0.8721991153508002,1.4993578611512917,0.0,13.570000000000002,fastStorage,987.csv
5,360,0.802962962962963,7.217037037037037,0.11723987631465232,0.08316656723441239,0.08263480315653285,0.5032072027315857,False,0.18828848748449833,0.1875168190389057,0.0,5.368333333333333,fastStorage,987.csv
6,360,0.8690740740740741,7.595740740740741,0.11435283784669416,0.07624460312199814,0.08522518417909887,0.44455379567518516,False,0.1657552323326521,0.23150556151129706,0.0,5.468333333333333,fastStorage,987.csv
7,360,1.5003703703703704,8.752777777777778,0.12649040010026655,0.08088228628497904,0.09725161737904515,0.40887608085469973,False,0.17316312560359615,0.5738746289810123,0.0,5.666666666666666,fastStorage,987.csv
8,360,1.1164814814814814,9.815925925925926,0.14067671202383092,0.07692739236680729,0.11777993721122089,0.299031957752166,False,0.5997771505513467,2.393585713732725,0.0,5.633333333333334,fastStorage,987.csv
9,360,0.8464814814814815,8.231851851851852,0.1126167603330502,0.07326133706641536,0.08552959253470546,0.4231980146216924,False,0.1456459479137595,0.2705843756268473,0.0,5.468333333333333,fastStorage,987.csv
10,360,0.8209259259259262,11.078333333333333,0.11382902559085788,0.07430278112651327,0.08623307824628339,0.42609270882490347,False,0.1571697501442726,-0.015359322450193056,0.0,5.5,fastStorage,987.csv
11,360,0.8983333333333333,8.269074074074075,0.12236709433504998,0.060607909725150205,0.10630327866416474,0.24531794441552646,False,0.14912336751956445,0.40621923845891217,0.0,5.7,fastStorage,987.csv
12,360,0.8485185185185186,8.196851851851852,0.11536684243824358,0.0696542066905103,0.09196629722070032,0.3645295068660174,False,0.16229057665292013,0.3520719504061283,0.0,5.466666666666666,fastStorage,987.csv
13,360,1.665,7.631851851851852,0.11818173409794977,0.06305193713801954,0.09995686818594178,0.2846401446755368,False,0.1442985460606374,0.5718563363120955,0.0,5.7683333333333335,fastStorage,987.csv
14,360,0.9457407407407408,7.64925925925926,0.12138104386070143,0.06669028379076455,0.10141875495499249,0.3018723911980432,False,0.15200482921095237,0.35894582037287875,0.0,5.733333333333333,fastStorage,987.csv
15,360,0.8474074074074076,7.509814814814816,0.1117418942969055,0.06246910717622933,0.09264913161851855,0.3125349129867552,False,0.07643698432849422,0.6474976175879931,0.0,5.4350000000000005,fastStorage,987.csv
16,360,0.9411111111111113,7.281296296296295,0.11626524446133689,0.07255276067162555,0.09084989812091286,0.38941086643146117,False,0.12131110788727417,0.41969458976364404,0.0,5.735,fastStorage,987.csv
17,360,0.8451851851851852,7.187777777777778,0.11320493773796493,0.06739597775238289,0.09095680354463226,0.35443550173378896,False,0.14707365685999196,0.12668283521409074,0.0,5.6,fastStorage,987.csv
18,360,0.8677777777777778,7.196851851851852,0.12701213367730926,0.08843069893256472,0.09117068381645928,0.4847476267858705,False,0.14729636046047845,0.379122947185717,0.0,5.633333333333334,fastStorage,987.csv
19,360,1.4096296296296298,7.046111111111112,0.12697773990093597,0.07826364801656187,0.09999073871859063,0.37989623477484386,False,0.12399311764394794,0.5102620113322075,0.0,5.7,fastStorage,987.csv
20,360,1.4677777777777776,12.303888888888888,0.13963246052859998,0.07574409074001326,0.11730326828882331,0.2942555961936517,False,0.29383353965553205,2.1854215398620744,0.0,5.601666666666667,fastStorage,987.csv
21,360,0.8600000000000001,6.845,0.1124621296255392,0.07168832209596346,0.0866516882407779,0.40633499301214804,False,0.13914529685918198,0.2737875600559567,0.0,5.433333333333334,fastStorage,987.csv
22,360,0.8883333333333334,12.765555555555554,0.11295129861453972,0.06971709464102264,0.08886800646760125,0.3809746718068314,False,0.15181164650892653,-0.04564963093437112,0.0,5.535000000000001,fastStorage,987.csv
23,360,0.8572222222222223,6.829444444444445,0.12206399765179918,0.0701082094696966,0.09992226222264773,0.32988500327446546,False,0.10715871981456448,0.614443887277698,0.0,5.636666666666668,fastStorage,987.csv
0,360,3.0188888888888887,9.381296296296298,0.09640873047051048,0.08765530153353368,0.04013964902687642,0.8266537649588779,True,0.1598154137205659,-0.45749578151179626,0.0,1.9833333333333332,fastStorage,413.csv
1,360,3.431481481481481,11.046296296296296,0.09726247043797473,0.0874216635633644,0.04263145429740623,0.8078812715619353,True,0.16396486037034064,-0.2656548032106795,0.0,2.0,fastStorage,413.csv
2,360,3.8120370370370367,12.065370370370369,0.1543383710919998,0.0908597988727658,0.12475908680385726,0.34657379153844603,False,0.8202903332066466,2.9671850704353733,0.0,2.151666666666667,fastStorage,413.csv
3,360,2.8033333333333332,8.798968253968253,0.1023846296299344,0.09459903309631322,0.039161656268619054,0.8536972211263681,True,0.1771282461686482,-0.3908188272348343,0.0,2.0,fastStorage,413.csv
4,354,2.632580037664783,8.448022598870056,0.10571709799631308,0.09758379504033651,0.04066334657019336,0.8520497272903785,True,0.18117132143809755,-0.5020751306256938,0.0,1.9833333333333332,fastStorage,413.csv
5,360,2.6622222222222223,8.475185185185184,0.10566984015495122,0.09866954516239658,0.03782110489949647,0.8718949284818803,True,0.17565902218276858,-0.44018559785928824,0.0,2.0,fastStorage,413.csv
6,360,2.876851851851852,8.95074074074074,0.10199336453495403,0.09397718053142227,0.039635034357553875,0.8489868936484085,True,0.1763478591885979,-0.4441501467699326,0.0,2.0,fastStorage,413.csv
7,360,4.014814814814814,9.879999999999997,0.16290215510658243,0.09060265187442139,0.1353819471410108,0.30933435725316666,False,1.5333685604364766,6.728918451608316,0.0,1.9833333333333332,fastStorage,413.csv
8,360,3.8551058201058197,9.990925925925925,0.14134547803300973,0.0935214808635164,0.105982436174467,0.4377830192577301,False,1.4534214092375835,6.053360593083203,0.0,2.0,fastStorage,413.csv
9,359,4.715691736304549,10.2347260909935,0.20136423136691728,0.12259902334086023,0.1597405181845126,0.370688713922947,False,1.3846198645834487,5.423865463389912,0.0,2.083333333333333,fastStorage,413.csv
10,358,4.809217877094971,10.952793296089386,0.2011137463374423,0.1338109643340199,0.15013781931905348,0.44269018056324516,False,1.2379211874622147,4.954649713978769,0.0,2.1333333333333333,fastStorage,413.csv
11,358,4.797033785581272,10.812490023942537,0.211443553327574,0.13159201595101477,0.16550503793461546,0.387320232066293,False,1.52809646860501,5.10302901738847,0.0,2.1024999999999996,fastStorage,413.csv
12,353,4.492823418319169,10.82452448401457,0.18546836086002988,0.11469485361189247,0.14575185568305063,0.38242669068003043,False,1.3893241766790745,5.014972304082221,0.0,2.173333333333333,fastStorage,413.csv
13,360,4.256481481481482,10.836666666666668,0.16888168316247112,0.12850648535273176,0.10957694159848332,0.5790085731182454,False,1.1844863576836269,4.502437588896197,0.0,2.201666666666667,fastStorage,413.csv
14,356,6.046709470304976,10.77834403424291,0.2814317189356264,0.16387528953609357,0.22879838701905864,0.339063356913855,False,1.4742110631484135,4.285630277936806,0.0,2.1875,fastStorage,413.csv
15,360,5.493732193732194,11.36883190883191,0.236436735085198,0.14818373366907786,0.18423873309822753,0.3927997105457439,False,1.5811048210893164,4.70070718401936,0.0,2.3,fastStorage,413.csv
16,360,5.961851851851852,11.258703703703702,0.2523625263716646,0.15805356686243455,0.19673818825726505,0.3922463125479951,False,1.5075428276694902,4.4007612327828065,0.0,2.1675,fastStorage,413.csv
17,360,3.5828835978835976,10.465608465608465,0.11001046789383158,0.10403753930001708,0.03575602694116258,0.894359490277638,False,0.18081599925077002,-0.1273776140296859,0.0,2.05,fastStorage,413.csv
18,360,3.569563492063492,10.426415343915345,0.10691510845010814,0.09956103296490212,0.038967180163055865,0.8671627741490472,False,0.15391255395561693,-0.1637379596342211,0.0,2.083333333333333,fastStorage,413.csv
19,360,3.3359126984126988,9.946018518518517,0.11568924625009212,0.10822047543933108,0.04089413642075829,0.8750500462159847,False,0.17569072956482723,-0.3220329615132567,0.0,2.05,fastStorage,413.csv
20,360,3.302097162097162,9.849902597402597,0.11549456990063753,0.10779247491212635,0.041470206520487184,0.8710714006844311,True,0.19828306092936077,-0.1469278783277753,0.0,2.05,fastStorage,413.csv
21,358,3.451928704442671,10.363115190210163,0.10973810788188013,0.10322265689496356,0.03724963657594243,0.8847796621487873,True,0.18595477367119684,-0.12214561016448892,0.0,2.05,fastStorage,413.csv
22,359,3.1147632311977715,9.612123623822788,0.10138444179380063,0.09396430973501711,0.03807247738015364,0.8589803456212998,True,0.17326776150110318,-0.25131787591950827,0.0,2.0,fastStorage,413.csv
23,360,2.972407407407408,9.197592592592592,0.09742621576998313,0.08905449388251348,0.03951157600740164,0.8355260821517974,True,0.1641040086740176,-0.5215400084867545,0.0,1.9833333333333332,fastStorage,413.csv
0,359,3.2140336914710175,10.506486271388779,0.16928969052076728,0.16461138065032024,0.03952331814274363,0.9454938164534308,True,0.3192939963982384,0.8336777666936221,0.0,2.05,fastStorage,406.csv
1,360,3.175634920634921,10.408597883597885,0.17296282799231413,0.1685070174873054,0.03900672922242777,0.9491403325632549,True,0.3192662805208001,0.9054535025605065,0.0,2.05,fastStorage,406.csv
2,360,3.806468253968254,12.381256613756614,0.2159884652710009,0.17250508698810782,0.12997312065711017,0.6378854496092011,True,0.2882088857912699,1.9467635645723342,0.0,2.1008333333333336,fastStorage,406.csv
3,360,2.8069444444444445,9.1794708994709,0.17317741729335737,0.1688614796445788,0.03842158966832486,0.950776992854425,True,0.34056476432326943,0.8127477711512637,0.0,2.033333333333333,fastStorage,406.csv
4,355,2.6343393695506374,8.874218645204559,0.1761549201256082,0.17176803175995606,0.0390678787467419,0.9508130258622106,True,0.3384836158229785,0.8113235175060495,0.0,2.033333333333333,fastStorage,406.csv
5,360,2.6592063492063494,8.880727513227514,0.17464110358552634,0.1708048871618625,0.0364033732392199,0.9565499457772129,True,0.3405856059309296,0.7980366889054593,0.0,2.033333333333333,fastStorage,406.csv
6,360,2.8736772486772484,9.336428571428572,0.16925948924782516,0.16511820860286835,0.0372122545435545,0.9516645335553118,True,0.32780514359017715,0.8183498204639216,0.0,2.0166666666666666,fastStorage,406.csv
7,360,4.03962962962963,10.185383597883598,0.22841529080430864,0.16221548568655444,0.16080945642807246,0.5043526131796799,True,0.2842640934521027,3.745901262039926,0.0,2.033333333333333,fastStorage,406.csv
8,360,3.85026455026455,10.267579365079364,0.20656479961982846,0.16165927603080982,0.12858963766639334,0.6124753675150082,True,0.27303535129578765,3.025432175478708,0.0,2.033333333333333,fastStorage,406.csv
9,359,4.7458416235575,10.51553256400053,0.25521174063228386,0.1601015600921584,0.19874738492019736,0.3935408584220962,True,0.3110903989736955,3.7064952581946238,0.0,2.033333333333333,fastStorage,406.csv
10,359,4.817061026253227,11.219314946891549,0.25282068351898024,0.16402754759855104,0.1923883095299957,0.4209285479547525,False,1.4887109039680047,3.5989660441327582,0.0,2.05,fastStorage,406.csv
11,358,4.749068901303539,11.127351024208567,0.24878837309657534,0.14832332633563178,0.19973944390824372,0.35543382296690396,True,0.3185711576882677,3.7802941256784086,0.0,2.05,fastStorage,406.csv
12,354,4.547995695453323,11.107465698143665,0.23677498272835942,0.154729939868085,0.1792234308187233,0.4270483874664366,True,0.32136054861726937,4.062959350980549,0.0,2.0407142857142855,fastStorage,406.csv
13,360,4.233373015873016,11.146719576719576,0.20620899428782336,0.15752070929039377,0.1330765774651828,0.5835258623826545,True,0.29475590451004335,3.131779435851611,0.0,2.033333333333333,fastStorage,406.csv
14,357,6.07328264639189,11.060050686941445,0.3175287850881566,0.16312986273035052,0.2724209559581233,0.2639372807734269,False,1.5152901003718313,3.7665163831530197,0.0,2.05,fastStorage,406.csv
15,359,5.5701109784675245,11.656371313613652,0.27310015039326546,0.14659423682470388,0.23042096665582945,0.2881309526550258,False,1.8054647011965645,4.665162815438934,0.0,2.033333333333333,fastStorage,406.csv
16,360,5.9936772486772485,11.55654761904762,0.3013746286792257,0.14999494021118534,0.2613966042675079,0.24770789107168056,False,1.6331453954259563,4.033283892716518,0.0,2.0341666666666667,fastStorage,406.csv
17,360,3.592195767195767,10.786865079365079,0.16082795588551246,0.15574651564616904,0.040108032342536556,0.9378072688863996,True,0.3079087253006584,0.730423357380687,0.0,2.033333333333333,fastStorage,406.csv
18,360,3.5746428571428575,10.718492063492063,0.16043727053670362,0.1561009102563577,0.03704893513184936,0.9466737640331921,True,0.31196111201763843,0.761248513475202,0.0,2.0166666666666666,fastStorage,406.csv
19,360,3.3288029100529095,10.259854497354498,0.1635809862295621,0.15590790129878465,0.04951227492697745,0.9083863644198911,True,0.30512027493993565,0.7385938686108114,0.0,2.0166666666666666,fastStorage,406.csv
20,360,3.2983164983164985,10.16925364758698,0.16671079548231044,0.16221974750345233,0.03843491707108136,0.9468474078481337,True,0.2915787014371538,1.035318644597759,0.0,2.05,fastStorage,406.csv
21,357,3.4580765639589166,10.685714285714287,0.1598606071384314,0.15512471642836936,0.03862299920624876,0.9416273951053395,True,0.29367668780810524,0.9489695729906577,0.0,2.0166666666666666,fastStorage,406.csv
22,358,3.1072625698324026,9.937988826815642,0.1709743697272982,0.1660685005914851,0.040663106312021746,0.943436134490568,True,0.32182027810815056,0.8731708763724341,0.0,2.05,fastStorage,406.csv
23,360,2.979074074074074,9.52484126984127,0.17088055310477668,0.1670045300942109,0.03618909169081484,0.9551492113880484,True,0.3202757548672565,0.8791809351940592,0.0,2.05,fastStorage,406.csv
0,359,3.7569969491975064,9.87136224963523,2.4052541219994006,2.17723976530172,1.0221909781366783,0.8193898505812991,True,4.148935835672613,1.0455770405260485,0.08356545961002786,95.10499999999999,fastStorage,709.csv
1,360,3.117592592592593,6.2118518518518515,2.434655023935266,2.25149418097356,0.9264550926059134,0.855198226884102,True,4.846203634734029,1.0237827151556362,0.10833333333333334,95.32,fastStorage,709.csv
2,360,3.2311111111111113,6.701666666666666,2.241135542294279,2.063242531475958,0.8750535842126196,0.8475480268472305,True,4.232900971975393,1.2658710474853387,0.06944444444444445,95.05083333333333,fastStorage,709.csv
3,360,2.6212301587301585,6.761157407407406,2.286670828038797,2.128285043510374,0.8362214116929098,0.8662680231355225,True,4.286360223381078,1.2276064641252307,0.1,95.2667261904762,fastStorage,709.csv
4,360,3.3690608465608465,7.691785714285715,2.2537753576038386,1.9076799173632732,1.200108618180524,0.7164563949200123,True,4.2694799955894105,1.3104767174655492,0.05555555555555555,94.41083333333334,fastStorage,709.csv
